thoi_diem,do_dai_nghi_gio,xau_dong_truoc,xau_mo_that,khoang_trong_that,uoc_khong_doi,uoc_giu_delta,uoc_mo_hinh,paxg_khoang_trong,sai_so_khong_doi,sai_so_giu_delta,sai_so_mo_hinh
2022-07-24 22:00:00+00:00,49.25,1726.618,1728.148,1.5299999999999727,1726.618,1729.7245973888862,1726.944185017537,3.1065973888862572,-1.5299999999999727,1.5765973888862845,-1.2038149824629727
2022-07-31 22:00:00+00:00,49.25,1765.698,1764.809,-0.8890000000001237,1765.698,1766.5223280156893,1765.639924290842,0.8243280156891615,0.8890000000001237,1.7133280156892852,0.8309242908419492
2022-08-07 22:00:00+00:00,49.25,1774.718,1773.748,-0.9700000000000273,1774.718,1776.0947908695725,1774.3116628635646,1.37679086957246,0.9700000000000273,2.3467908695724873,0.5636628635645593
2022-08-14 22:00:00+00:00,49.25,1801.778,1802.308,0.5299999999999727,1801.778,1806.9831587754597,1801.831092445492,5.205158775459722,-0.5299999999999727,4.6751587754597494,-0.4769075545079886
2022-08-21 22:00:00+00:00,49.25,1746.498,1746.298,-0.20000000000004547,1746.498,1747.834944962192,1747.4304847657777,1.3369449621918648,0.20000000000004547,1.5369449621919102,1.13248476577769
2022-08-28 22:00:00+00:00,49.25,1737.338,1736.068,-1.2699999999999818,1737.338,1736.8545543498233,1738.2523748272722,-0.48344565017669083,1.2699999999999818,0.786554349823291,2.1843748272722223
2022-09-04 22:00:00+00:00,49.25,1711.278,1712.598,1.3199999999999363,1711.278,1713.6089786475743,1712.493105631317,2.330978647574284,-1.3199999999999363,1.0109786475743476,-0.10489436868306257
2022-09-05 22:00:00+00:00,3.75,1710.448,1709.418,-1.0300000000002,1710.448,1709.4430364277316,1709.6754400460009,-1.0049635722684798,1.0300000000002,0.025036427731720323,0.2574400460009656
2022-09-11 22:00:00+00:00,49.25,1715.938,1717.058,1.1199999999998909,1715.938,1718.6065264772965,1716.2892274286892,2.668526477296382,-1.1199999999998909,1.548526477296491,-0.7687725713108193
2022-09-18 22:00:00+00:00,49.25,1673.898,1675.958,2.060000000000173,1673.898,1670.887392086331,1676.6926148796933,-3.0106079136689914,-2.060000000000173,-5.070607913669164,0.7346148796932539
2022-09-25 22:00:00+00:00,49.25,1643.598,1643.458,-0.13999999999987267,1643.598,1643.5980000000009,1642.882974403096,9.094947017729282e-13,0.13999999999987267,0.14000000000078217,-0.5750255969041973
2022-10-02 22:00:00+00:00,49.25,1659.978,1662.198,2.2200000000000273,1659.978,1662.98884280532,1661.9909506339645,3.010842805319953,-2.2200000000000273,0.7908428053199259,-0.20704936603556234
2022-10-09 22:00:00+00:00,49.25,1694.458,1695.464,1.0059999999998581,1694.458,1694.6274458000003,1697.1900658907732,0.16944580000017595,-1.0059999999998581,-0.8365541999996822,1.7260658907732704
2022-10-16 22:00:00+00:00,49.25,1643.618,1644.068,0.4500000000000455,1643.618,1646.961229979432,1644.2144993198704,3.3432299794319533,-0.4500000000000455,2.893229979431908,0.14649931987037235
2022-10-23 22:00:00+00:00,49.25,1657.298,1657.608,0.30999999999994543,1657.298,1662.8216084278042,1657.8907703934394,5.52360842780422,-0.30999999999994543,5.2136084278042745,0.28277039343947763
2022-10-30 22:00:00+00:00,49.25,1644.498,1643.398,-1.1000000000001364,1644.498,1646.1781553324063,1644.8736712051627,1.6801553324062297,1.1000000000001364,2.780155332406366,1.4756712051628256
2022-11-06 23:00:00+00:00,50.25,1681.148,1674.327,-6.820999999999913,1681.148,1681.4839608313341,1680.1464322719942,0.33596083133420507,6.820999999999913,7.156960831334118,5.819432271994174
2022-11-13 23:00:00+00:00,49.25,1771.198,1765.917,-5.281000000000176,1771.198,1736.3394702478777,1773.117350193181,-34.85852975212242,5.281000000000176,-29.577529752122246,7.200350193181066
2022-11-20 23:00:00+00:00,49.25,1750.398,1749.817,-0.5809999999999036,1750.398,1755.7264304268087,1748.1829005588072,5.328430426808836,0.5809999999999036,5.90943042680874,-1.6340994411928023
2022-11-24 23:00:00+00:00,3.75,1754.968,1754.798,-0.17000000000007276,1754.968,1752.3047079784776,1754.3733778579585,-2.663292021522466,0.17000000000007276,-2.493292021522393,-0.4246221420414713
2022-11-27 23:00:00+00:00,52.5,1754.417,1755.787,1.3700000000001182,1754.417,1758.780969197234,1757.8269462629119,4.363969197234155,-1.3700000000001182,2.993969197234037,2.039946262911826
2022-12-04 23:00:00+00:00,49.25,1797.248,1795.937,-1.3110000000001492,1797.248,1803.171917250762,1798.1098783764717,5.9239172507618605,1.3110000000001492,7.23491725076201,2.172878376471772
2022-12-11 23:00:00+00:00,49.25,1795.397,1795.687,0.2899999999999636,1795.397,1805.320854145792,1795.413617687284,9.92385414579212,-0.2899999999999636,9.633854145792156,-0.2733823127159667
2022-12-18 23:00:00+00:00,49.25,1792.598,1792.257,-0.3409999999998945,1792.598,1786.8144431702972,1793.5919224853908,-5.783556829702775,0.3409999999998945,-5.44255682970288,1.3349224853907344
2022-12-26 23:00:00+00:00,73.25,1798.198,1800.047,1.8489999999999327,1798.198,1792.8614577009685,1799.4312743841829,-5.336542299031635,-1.8489999999999327,-7.185542299031567,-0.6157256158171549
2023-01-02 23:00:00+00:00,73.25,1823.463,1826.837,3.3740000000000236,1823.463,1822.462197036223,1822.3421533099106,-1.000802963777005,-3.3740000000000236,-4.374802963777029,-4.494846690089389
2023-01-08 23:00:00+00:00,49.25,1865.598,1867.537,1.9390000000000782,1865.598,1874.856314693168,1865.1185006672215,9.258314693168131,-1.9390000000000782,7.319314693168053,-2.418499332778538
2023-01-15 23:00:00+00:00,49.25,1919.398,1920.337,0.9390000000000782,1919.398,1915.7358598037024,1917.8994611032408,-3.662140196297514,-0.9390000000000782,-4.601140196297592,-2.437538896759179
2023-01-16 23:00:00+00:00,5.25,1913.705,1914.837,1.1320000000000618,1913.705,1909.0292169606778,1914.211704163605,-4.675783039322141,-1.1320000000000618,-5.807783039322203,-0.6252958363950256
2023-01-22 23:00:00+00:00,49.25,1925.298,1926.128,0.8299999999999272,1925.298,1925.1055086982608,1926.544790545846,-0.19249130173921003,-0.8299999999999272,-1.0224913017391373,0.41679054584597
2023-01-29 23:00:00+00:00,49.25,1927.598,1927.108,-0.4900000000000091,1927.598,1920.5903685921935,1927.725528157238,-7.007631407806457,0.4900000000000091,-6.517631407806448,0.6175281572379845
2023-02-05 23:00:00+00:00,49.25,1864.548,1864.508,-0.03999999999996362,1864.548,1852.489656751415,1866.8092605313564,-12.05834324858506,0.03999999999996362,-12.018343248585097,2.30126053135632
2023-02-12 23:00:00+00:00,49.25,1864.698,1863.917,-0.7810000000001764,1864.698,1864.4222779518072,1865.0626004944527,-0.27572204819284707,0.7810000000001764,0.5052779518073294,1.145600494452765
2023-02-19 23:00:00+00:00,49.25,1841.898,1840.407,-1.4909999999999854,1841.898,1843.093711788935,1840.740670815884,1.1957117889351139,1.4909999999999854,2.6867117889350993,0.3336708158840338
