thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2023-06-18 22:00:00+00:00,1957.358,1957.198,-8.174618019975431e-05,-0.007035293608157138,1957.358,1945.0036243684706,1943.6357384422101,1955.2935012842484,1990.7715337597012,50,0.017549049747849824
2023-06-25 22:00:00+00:00,1920.388,1924.948,0.0023717054309401416,-0.003351063312454988,1920.388,1914.6049175522837,1913.9634288120503,1919.4229413024077,1970.0621507913645,50,0.017681160178439435
2023-07-02 22:00:00+00:00,1919.538,1918.898,-0.0003334691556305015,-0.003383530143559562,1919.538,1913.701557794084,1913.0541606339932,1918.564024978739,1940.4091292729352,50,0.01730607672872485
2023-07-09 22:00:00+00:00,1923.838,1923.998,8.316362760380201e-05,-0.0021985617132121334,1923.838,1920.035054782886,1919.6129696276523,1923.2036531191732,1877.0602779522553,50,0.01583754615776785
2023-07-16 22:00:00+00:00,1954.748,1954.048,-0.00035816655946400435,-0.0015564205476581953,1954.748,1952.0117479315184,1951.7079564541214,1954.291691774731,1958.8928403379914,50,0.017056758473881096
2023-07-23 22:00:00+00:00,1961.428,1961.498,3.5687647438380854e-05,-0.001757817431113437,1961.428,1958.3274041778664,1957.9831962268004,1960.9108933271891,1997.6497349744682,50,0.014915121507743878
2023-07-30 22:00:00+00:00,1958.465,1958.608,7.301370184510328e-05,-0.0005134788302806617,1958.465,1957.5601418119784,1957.4596278234087,1958.3141612614102,2003.9783309453326,50,0.015523192457039092
2023-08-06 22:00:00+00:00,1942.568,1942.098,-0.00024197704631150665,0.0021740839738460874,1942.568,1946.3726964256198,1946.7959001966226,1943.2015992002605,1997.6369950061226,50,0.017990685767069723
2023-08-13 22:00:00+00:00,1913.378,1912.255,-0.0005870924013128888,-0.003164141340846186,1913.378,1907.9369723708105,1907.3333696450627,1912.4700857101589,1898.0398720996407,50,0.018754985362052064
2023-08-20 22:00:00+00:00,1889.258,1889.335,4.0755911002051e-05,-0.0035344733955218646,1889.258,1883.2577695798618,1882.592254750664,1888.256635649888,1866.5693618573252,50,0.017797616927181254
2023-08-27 22:00:00+00:00,1914.778,1915.548,0.00040205455638618175,-0.0004259855446346839,1914.778,1914.0440397301336,1913.9625059574844,1914.6556537464942,1917.1806624913133,50,0.017890631565748712
2023-09-03 22:00:00+00:00,1939.238,1939.948,0.0003660561818527845,-0.001463766955858622,1939.238,1936.6849487980815,1936.4014840017119,1938.8122578651637,1966.7731441186136,50,0.016040830373267746
2023-09-10 22:00:00+00:00,1918.258,1919.865,0.0008373885328348588,-0.0035871705684847738,1918.258,1912.0749793913963,1911.389208488529,1917.2261098462916,1933.6547310879703,50,0.0173228503629793
2023-09-17 22:00:00+00:00,1922.738,1923.408,0.000348400714261498,-0.001672644601847621,1922.738,1919.8457259293532,1919.5246308250157,1922.2556519118298,1952.454556086226,50,0.015967678609507863
2023-09-24 22:00:00+00:00,1924.818,1924.335,-0.0002509643043729585,0.000822198120900495,1924.818,1926.2428506826902,1926.4012325188864,1925.055401900455,1998.587424831757,50,0.01836982748821499
2023-10-01 22:00:00+00:00,1848.098,1847.268,-0.0004492112629477738,0.002778717300273703,1848.098,1852.7255917309874,1853.2404833300243,1848.8684618387988,1855.1424693407787,50,0.01657470315508274
2023-10-08 22:00:00+00:00,1832.698,1847.405,0.007992753624133599,0.013495481474884509,1832.698,1855.0935598835351,1857.5987880434782,1836.4117289099854,1830.9403916120375,50,0.017185429074899866
