khung,thanh_phan,n,mae,rmse,r2,r2_ngay_tho,vuot_ngay_tho,rmse_ngay_tho,ty_le_rmse_tren_ngay_tho,adf_thong_ke,adf_p,adf_do_tre,adf_cv5,adf_ket_luan,kpss_thong_ke,kpss_p,kpss_ket_luan,res_tb,res_do_lech_chuan,res_do_lech,res_do_nhon,res_tu_tuong_quan1
D1,open,836,0.0005426195801468527,0.0011018811196295713,0.9762907969814457,0.5924081833485788,True,0.00456995516999088,0.2411142076108747,-16.10502553715685,5.08367469289232e-29,3,-2.865020104308721,phan du DUNG (bac bo H0),0.16745693835505557,0.1,phan du DUNG (khong bac bo H0),1.6609734443426706e-05,0.0011024154617911984,-4.194718713157245,44.210312702275814,0.016232662037028625
D1,high,836,0.003021430048071441,0.005498417462146241,0.5735008778420203,0.31492672012017464,True,0.006971519863559705,0.7886970947162606,-29.105276152902913,0.0,0,-2.865007578546518,phan du DUNG (bac bo H0),0.16957054109934655,0.1,phan du DUNG (khong bac bo H0),5.33087089215445e-05,0.005501450360252092,-6.467022845955617,98.67210462969908,-0.008409020214984827
D1,low,836,0.002729013197437033,0.00531234284121602,0.5866146719675931,0.30439644763942253,True,0.006892696877558387,0.7707205083270426,-10.262150671583399,4.209290251349076e-18,5,-2.8650285052126057,phan du DUNG (bac bo H0),0.14664966268813615,0.1,phan du DUNG (khong bac bo H0),-9.385265934126085e-05,0.0053146933289366215,8.766572814059463,142.1560497186588,-0.02908457453624339
D1,close,836,0.0029035677311680594,0.004129705935583698,0.6488035017465105,0.5856478141316336,True,0.00448777344477823,0.9202126592171975,-19.181164864905227,0.0,1,-2.8650117437698652,phan du DUNG (bac bo H0),0.47328976971642667,0.04768248429810211,bac bo H0 - phan du KHONG dung,-8.374888845222525e-06,0.004132169576377306,0.5006555903148182,4.8214680446637335,0.009596728870406092
