thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2021-05-30 22:00:00+00:00,1902.648,1903.338,0.000362586729199433,0.006799327094971813,1902.648,1914.3267504843266,1915.6288064637088,1904.5894988129055,1972.9399396513902,197,0.022032486677311874
2021-05-31 22:00:00+00:00,1906.518,1907.388,0.0004562252006682794,-0.000680302522991049,1906.518,1905.3510491772952,1905.2214320736934,1906.3234585753664,1908.6942643224056,21,0.0052621296624341535
2021-06-06 22:00:00+00:00,1890.708,1891.398,0.00036487608102737386,-0.00170777990744652,1890.708,1887.8042103168843,1887.48184243438,1890.223725060287,1956.2846697741923,197,0.022019936722778084
2021-06-13 22:00:00+00:00,1877.048,1876.758,-0.00015450984977753024,1.4111651456569282e-05,1877.048,1877.0718395738156,1877.0744884340406,1877.0519732412768,1867.635335812282,197,0.018494491728390603
2021-06-20 22:00:00+00:00,1763.198,1763.938,0.00041960390008059664,0.004441700818160748,1763.198,1770.2605451648465,1771.047016586636,1764.373131124973,1752.1276813575723,197,0.01952192248733608
2021-06-27 22:00:00+00:00,1780.938,1781.227,0.0001622608726064947,0.001206197456558848,1780.938,1782.8723963761247,1783.087458961249,1781.2602535846133,1762.2383884529308,197,0.019200962375931684
2021-07-04 22:00:00+00:00,1786.978,1786.527,-0.00025241324827841345,0.0032392625535215863,1786.978,1792.1952431413908,1792.7758762714423,1787.8464846145455,1780.4810385601168,197,0.01922004966478542
2021-07-05 22:00:00+00:00,1791.552,1791.368,-0.00010270952193284938,0.0007400277679067273,1791.552,1792.745615849754,1792.878288912433,1791.7508807722402,1788.973715371357,21,0.0067171705155028285
2021-07-11 22:00:00+00:00,1807.838,1807.568,-0.00014936081895200947,0.00032521038710517483,1807.838,1808.3672123698568,1808.4260233062644,1807.9261913054079,1881.6517878598838,197,0.01923806353190699
2021-07-18 22:00:00+00:00,1811.548,1810.891,-0.00036273903146682556,0.0011697083044126867,1811.548,1813.4560886474883,1813.668222518642,1811.865875296704,1798.9031703161052,197,0.01946627360753962
2021-07-25 22:00:00+00:00,1801.698,1801.992,0.0001631660884550274,0.0047228034302143574,1801.698,1809.3724576203,1810.2271904861168,1802.9748120307113,1784.96014123701,197,0.018380970793315764
2021-08-01 22:00:00+00:00,1813.398,1813.321,-4.246262255856732e-05,-0.003961996345724158,1813.398,1806.943306277648,1806.227537802975,1812.3206187378555,1767.5555940722302,197,0.019447986245586767
2021-08-08 22:00:00+00:00,1762.568,1762.888,0.00018153680027712315,0.0022602852309324224,1762.568,1766.1571651809716,1766.5564121954746,1763.1656872778913,1765.624466141164,197,0.020540615877079067
2021-08-13 06:30:00+00:00,1753.948,1758.708,0.0027102015760112315,0.00021242807065233006,1753.948,1754.2833610677237,1754.3206273665196,1754.0038890588753,1757.1224564048234,1,0.0018082560912534
2021-08-15 22:00:00+00:00,1779.218,1778.127,-0.0006133788171830956,-0.0005814531916759409,1779.218,1778.2871647916304,1778.1837687228897,1779.0628269693193,1782.8817609244509,197,0.017907926571671867
2021-08-22 22:00:00+00:00,1780.458,1779.598,-0.00048313847688277083,0.0008774775638245469,1780.458,1781.8646361116248,1782.0209975957052,1780.6923622154804,1810.499432433149,197,0.01995745604289161
2021-08-29 22:00:00+00:00,1816.158,1818.332,0.0011963165447041748,-0.000399285969315952,1816.158,1815.505467486492,1815.432978347658,1816.0492282962393,1796.0731458293694,197,0.018861307549664648
2021-09-05 22:00:00+00:00,1827.288,1829.972,0.0014677657491417096,0.000546597444600833,1827.288,1828.1871329967914,1828.287063969382,1827.4378247846569,1801.61810594856,197,0.018293950764420384
2021-09-06 22:00:00+00:00,1823.005,1822.628,-0.00020682279392574885,0.0009959255083081568,1823.005,1824.6397519947427,1824.821481571297,1823.277356920225,1828.24795511539,21,0.008401167919303457
2021-09-12 22:00:00+00:00,1787.048,1788.354,0.0007305472548732754,0.0015617802066784424,1787.048,1789.5616447537318,1789.8411567755215,1787.4666954705751,1865.4641141770924,197,0.018980916468039462
2021-09-19 22:00:00+00:00,1753.488,1753.962,0.0002702818303243145,0.00432493458962514,1753.488,1760.326649699589,1761.0881441200297,1754.6259272051993,1757.307278403826,197,0.019327471742421092
2021-09-26 22:00:00+00:00,1749.878,1751.498,0.0009253505568080454,-0.0010377314941700912,1749.878,1748.2444497922668,1748.063038372741,1749.6056356718946,1768.3838484189528,197,0.02099878849750082
2021-10-03 22:00:00+00:00,1760.098,1762.078,0.001124305093538884,0.0006657358902211895,1760.098,1761.152900364722,1761.2701505369553,1760.2737728375614,1755.6993686893575,197,0.02037578305613504
2021-10-10 22:00:00+00:00,1756.608,1757.145,0.0003056560914674477,0.0022701485345390775,1756.608,1760.200653855549,1760.6002909090907,1757.206266017217,1698.486315992229,197,0.019923755314182435
2021-10-17 22:00:00+00:00,1766.658,1766.573,-4.811460106410205e-05,-0.0012167647328335974,1766.658,1764.7244124832862,1764.5097001034458,1766.3355883509225,1719.2224779740764,197,0.019890975062738216
2021-10-24 22:00:00+00:00,1791.628,1792.473,0.00047152689930123233,0.00041567212328529524,1791.628,1792.29838222223,1792.3728846180575,1791.7397129548956,1791.9225449735,197,0.01839300388003506
2021-10-31 22:00:00+00:00,1782.988,1783.028,2.2433999175450616e-05,0.00025998180273823933,1782.988,1783.40523880267,1783.4516046962817,1783.0575330209654,1783.6352177864812,197,0.02021364805466621
