khung,thanh_phan,n,mae,rmse,r2,r2_ngay_tho,vuot_ngay_tho,rmse_ngay_tho,ty_le_rmse_tren_ngay_tho,adf_thong_ke,adf_p,adf_do_tre,adf_cv5,adf_ket_luan,kpss_thong_ke,kpss_p,kpss_ket_luan,res_tb,res_do_lech_chuan,res_do_lech,res_do_nhon,res_tu_tuong_quan1
H1,open,30720,8.161749559238918e-05,0.0002637767339075357,0.9985389754025831,0.9291513069759243,True,0.0018368540506749028,0.14360244561108054,-44.49457072501414,0.0,11,-2.861634126544283,phan du DUNG (bac bo H0),0.07007717087373296,0.1,phan du DUNG (khong bac bo H0),3.0170326534918165e-07,0.000263780854709113,4.227858148572238,1069.5193219176638,0.009246938856328022
H1,high,30720,0.0010289977322744215,0.0017781901980011732,0.940344435552988,0.9105978577419079,True,0.002176842002856673,0.8168669088834429,-23.827101744387026,0.0,48,-2.8616342400993866,phan du DUNG (bac bo H0),0.07673254963378782,0.1,phan du DUNG (khong bac bo H0),-2.2219217563080943e-05,0.0017780803137978597,-7.404079770216198,229.94506191539455,0.07713554520033823
H1,low,30720,0.0010194464289498368,0.001622468967797931,0.9424251208249588,0.9202709197656981,True,0.0019092871991126267,0.8497773245177576,-31.448519991082833,0.0,23,-2.8616341633429694,phan du DUNG (bac bo H0),0.20855458273230984,0.1,phan du DUNG (khong bac bo H0),4.100155983877845e-06,0.001622490194951975,1.936443570321547,41.708358102118964,0.07726848397318167
H1,close,30720,0.001118193019003265,0.0016674562330070742,0.940790403456894,0.9334923741932499,True,0.0017672210732721351,0.9435470514844307,-26.083839729425623,0.0,33,-2.861634194030527,phan du DUNG (bac bo H0),0.06015301785609948,0.1,phan du DUNG (khong bac bo H0),-3.314882834773437e-06,0.001667480078226417,-0.405785641220754,30.136853283949783,0.044541355750403126
