khung,thanh_phan,buoc,n,mae_mo_hinh_usd,mae_giu_delta_usd,mae_mot_buoc_usd,mape_mo_hinh_pct,rmse_mo_hinh_usd,gia_tri_tb_usd
M15,close,88,401.0,5.239555038211014,5.3087670590023555,2.634746468774255,0.24244454997126846,7.422472722141785,2245.533224438903
M15,close,89,401.0,5.183418905245031,5.238808791425859,2.514699525372651,0.23987117872347252,7.42716837383663,2245.612054862843
M15,close,90,401.0,5.209112194322568,5.327227245508398,2.458481906148779,0.24125494512465318,7.493069516238138,2245.563024937656
M15,close,91,401.0,5.445707669583631,5.5556007799512015,2.6518599913508694,0.25220687516746126,7.9849993980308565,2245.6952493765584
M15,close,92,401.0,5.344069346580673,5.316616148812253,2.5175044643676117,0.24695073881023016,7.90096041609387,2245.8028728179547
M15,close,93,401.0,5.4792749617774295,5.495294380008734,2.727578636727839,0.25410984596347397,8.011426552644812,2245.655436408978
M15,close,94,401.0,5.372429382134566,5.3418211327141,2.3780452387656754,0.24848605267050328,7.65960850324648,2245.500947630923
M15,close,95,401.0,5.382232683667967,5.412801990815919,2.5821760786191974,0.2493715426669976,7.760214588088944,2245.398264339152
M15,close,96,401.0,5.458207357242446,5.402515859927737,2.6379081861275684,0.2531776271059005,7.776028523989416,2245.6131371571073
M15,close,97,401.0,5.331323615055722,5.32495296645543,2.4960708625144923,0.24745559927541505,7.468267840923236,2245.567476309227
M15,close,98,401.0,5.388380817171535,5.3550160644977955,2.634778303601782,0.25124112388007364,7.5315774142143095,2245.624760598504
M15,close,99,401.0,5.353375670145367,5.262540459570073,2.566881760614546,0.24918025997645635,7.463736788894645,2245.8805436408975
M15,close,100,401.0,5.596185671855858,5.535401366279008,2.6520478772406455,0.25988149696920687,7.858336981410801,2245.831982543641
M15,close,101,401.0,5.592761945736465,5.59194667617386,2.6092278113839753,0.2594657192400759,7.999103984181439,2245.7706907730676
M15,close,102,401.0,5.557497756639087,5.5720053316073255,2.6344678537804382,0.2571702480939239,7.814077066346904,2245.7716259351623
M15,close,103,401.0,5.500677420381656,5.498701201744879,2.5339267469877185,0.25551726837146677,7.637272138375099,2245.7650224438903
M15,close,104,401.0,5.487720989202071,5.490481133109198,2.6409754169616204,0.25535629912802194,7.597962984257074,2245.918154613466
M15,close,105,401.0,5.515537013069596,5.525537626956805,2.799524091375727,0.25590301154530987,8.054613603132841,2245.957778054863
M15,close,106,401.0,5.43690023753604,5.405791445275476,2.5063560876999036,0.2520338469227372,7.614291886203631,2245.883012468828
M15,close,107,401.0,5.521015823929488,5.339350615193236,2.707518055491761,0.2566095635976283,7.608634679511878,2245.62027680798
M15,close,108,401.0,5.4389193236695705,5.293673791269669,2.482887713261006,0.2504137232491158,7.545222452510881,2245.3534089775562
M15,close,109,401.0,5.529471091182118,5.389320555883087,2.8063551029821205,0.2572234123085408,7.881921321666132,2245.371526184538
M15,close,110,401.0,5.56656195224971,5.510226417722488,2.642138607092315,0.2569007110603767,7.999257878025288,2245.355822942643
M15,close,111,401.0,5.658373440444975,5.551340794344075,2.7522060644519484,0.2620973029546532,8.401146761356824,2245.3377107231922
M15,close,112,401.0,5.721916857231757,5.73968645121829,2.6729228227741513,0.2647907456605782,8.372387385639827,2245.1255710723194
M15,close,113,401.0,5.805308466026275,5.810564893853155,2.6022719731795583,0.2691728440343273,8.519615962647359,2245.0520872817956
M15,close,114,401.0,5.718378947043072,5.8078694195374005,2.6349217175697146,0.26486656364731176,8.44489725392842,2245.1355436408976
M15,close,115,401.0,5.769827100012141,5.705024292515786,2.675116877283872,0.26681484555257107,8.351842968046942,2245.283157107232
M15,close,116,401.0,5.9476790250336515,5.823302835682784,2.5978681991446897,0.27545697355176724,8.605350155040993,2244.970905236908
M15,close,117,401.0,5.909385902995288,5.766997521406801,2.692726153910563,0.27191408109621557,8.614739767880637,2245.012665835411
M15,close,118,401.0,6.106695311297102,5.8802291403512434,2.7509491013639313,0.281493348219746,9.132128119193261,2244.988902743142
M15,close,119,401.0,6.191849364079434,5.958013679411259,2.728321626840406,0.2858365217632846,9.168484789483497,2244.8337007481296
M15,close,120,401.0,6.258707777699511,6.013050397906914,2.8023108811861026,0.2871821537037952,9.75512188261947,2244.9245685785536
M15,close,121,401.0,6.201689166794114,5.951204976481243,2.703036977398879,0.2838504113803697,9.235117355806775,2245.2868503740647
M15,close,122,401.0,6.0567211824122635,5.847045371379185,2.6561363084020306,0.2781740332012411,9.195728319480528,2245.1190024937655
