time,open,high,low,close,volume,spread
2018-11-28 08:45:00+00:00,1213.308,1213.625,1212.635,1213.535,15.0,268
2018-11-28 09:00:00+00:00,1213.515,1214.188,1213.235,1213.858,15.0,253
2018-11-28 09:15:00+00:00,1213.858,1214.158,1213.175,1213.285,15.0,270
2018-11-28 09:30:00+00:00,1213.305,1213.748,1212.765,1213.055,15.0,278
2018-11-28 09:45:00+00:00,1213.055,1213.348,1212.648,1212.848,15.0,251
2018-11-28 10:00:00+00:00,1212.855,1213.318,1212.645,1213.165,15.0,250
2018-11-28 10:15:00+00:00,1213.165,1213.418,1212.845,1213.025,15.0,285
2018-11-28 10:30:00+00:00,1213.025,1213.485,1212.725,1213.295,15.0,276
2018-11-28 10:45:00+00:00,1213.295,1213.705,1213.195,1213.495,15.0,279
2018-11-28 11:00:00+00:00,1213.505,1214.145,1213.465,1213.825,15.0,281
2018-11-28 11:15:00+00:00,1213.825,1214.325,1213.615,1214.265,15.0,268
2018-11-28 11:30:00+00:00,1214.265,1214.795,1214.225,1214.435,15.0,248
2018-11-28 11:45:00+00:00,1214.455,1215.078,1214.085,1214.635,15.0,276
2018-11-28 12:00:00+00:00,1214.638,1215.488,1213.468,1213.895,15.0,287
2018-11-28 12:15:00+00:00,1213.895,1214.015,1213.355,1213.668,15.0,276
2018-11-28 12:30:00+00:00,1213.665,1214.015,1213.068,1213.378,15.0,274
2018-11-28 12:45:00+00:00,1213.385,1214.145,1213.385,1213.828,15.0,284
2018-11-28 13:00:00+00:00,1213.768,1214.255,1212.635,1212.998,15.0,269
2018-11-28 13:15:00+00:00,1213.015,1214.168,1212.855,1213.565,15.0,262
2018-11-28 13:30:00+00:00,1213.545,1214.408,1212.845,1213.865,15.0,277
2018-11-28 13:45:00+00:00,1213.868,1214.475,1213.545,1214.075,15.0,275
2018-11-28 14:00:00+00:00,1214.095,1214.328,1211.128,1211.828,15.0,273
2018-11-28 14:15:00+00:00,1211.828,1213.385,1211.518,1213.175,15.0,250
2018-11-28 14:30:00+00:00,1213.185,1215.058,1212.285,1212.865,15.0,290
2018-11-28 14:45:00+00:00,1212.855,1212.875,1211.505,1212.425,15.0,274
2018-11-28 15:00:00+00:00,1212.445,1212.948,1211.815,1212.638,15.0,292
2018-11-28 15:15:00+00:00,1212.575,1213.228,1212.278,1212.958,15.0,281
2018-11-28 15:30:00+00:00,1212.965,1213.625,1212.508,1212.808,15.0,295
2018-11-28 15:45:00+00:00,1212.808,1213.298,1212.588,1212.795,15.0,267
2018-11-28 16:00:00+00:00,1212.825,1213.505,1212.695,1213.348,15.0,283
2018-11-28 16:15:00+00:00,1213.348,1213.745,1212.845,1213.698,15.0,283
2018-11-28 16:30:00+00:00,1213.698,1214.668,1213.598,1213.848,15.0,283
2018-11-28 16:45:00+00:00,1213.838,1213.968,1213.348,1213.725,15.0,278
2018-11-28 17:00:00+00:00,1213.725,1226.648,1213.675,1224.108,15.0,356
2018-11-28 17:15:00+00:00,1223.968,1224.898,1219.535,1220.218,15.0,318
2018-11-28 17:30:00+00:00,1220.198,1220.548,1218.748,1219.498,15.0,321
2018-11-28 17:45:00+00:00,1219.498,1222.488,1219.498,1221.135,15.0,276
2018-11-28 18:00:00+00:00,1221.118,1224.115,1220.698,1222.475,15.0,324
2018-11-28 18:15:00+00:00,1222.468,1224.353,1222.285,1223.398,15.0,333
2018-11-28 18:30:00+00:00,1223.398,1223.768,1221.645,1222.068,15.0,303
2018-11-28 18:45:00+00:00,1222.055,1222.848,1221.128,1221.148,15.0,336
2018-11-28 19:00:00+00:00,1221.148,1222.228,1220.628,1222.028,15.0,284
2018-11-28 19:15:00+00:00,1222.028,1222.448,1221.658,1222.018,15.0,317
2018-11-28 19:30:00+00:00,1222.018,1222.508,1221.085,1222.458,15.0,302
2018-11-28 19:45:00+00:00,1222.508,1222.708,1222.158,1222.418,15.0,286
2018-11-28 20:00:00+00:00,1222.408,1222.498,1221.118,1221.338,15.0,310
2018-11-28 20:15:00+00:00,1221.338,1221.738,1221.228,1221.365,15.0,283
2018-11-28 20:30:00+00:00,1221.368,1221.375,1220.558,1220.578,15.0,293
2018-11-28 20:45:00+00:00,1220.578,1220.998,1220.095,1220.155,15.0,293
2018-11-28 21:00:00+00:00,1220.065,1220.855,1220.045,1220.835,15.0,309
2018-11-28 21:15:00+00:00,1220.805,1221.455,1220.805,1221.418,14.0,297
2018-11-28 21:30:00+00:00,1221.418,1221.455,1220.645,1220.645,15.0,322
2018-11-28 21:45:00+00:00,1220.675,1221.385,1220.675,1220.855,15.0,327
2018-11-28 23:00:00+00:00,1221.005,1221.348,1220.398,1220.615,15.0,280
2018-11-28 23:15:00+00:00,1220.615,1220.795,1220.615,1220.765,14.0,320
2018-11-28 23:30:00+00:00,1220.695,1221.198,1220.665,1221.015,14.0,345
2018-11-28 23:45:00+00:00,1221.038,1221.355,1220.658,1220.975,15.0,318
2018-11-29 00:00:00+00:00,1220.985,1221.545,1220.885,1220.975,15.0,285
2018-11-29 00:15:00+00:00,1220.975,1221.238,1220.628,1220.728,15.0,289
2018-11-29 00:30:00+00:00,1220.728,1221.855,1220.728,1221.645,15.0,302
2018-11-29 00:45:00+00:00,1221.645,1222.035,1221.295,1221.935,15.0,292
2018-11-29 01:00:00+00:00,1221.915,1222.645,1221.705,1222.055,15.0,287
