time,dxy,us10y,vix
2015-04-20 00:00:00+00:00,97.94000244140625,1.8949999809265137,13.300000190734863
2015-04-21 00:00:00+00:00,97.9800033569336,1.9160000085830688,13.25
2015-04-22 00:00:00+00:00,98.0199966430664,1.972000002861023,12.710000038146973
2015-04-23 00:00:00+00:00,97.27999877929688,1.9470000267028809,12.479999542236328
2015-04-24 00:00:00+00:00,96.91999816894531,1.9170000553131104,12.289999961853027
2015-04-27 00:00:00+00:00,96.7699966430664,1.9240000247955322,13.119999885559082
2015-04-28 00:00:00+00:00,96.08999633789062,1.9730000495910645,12.40999984741211
2015-04-29 00:00:00+00:00,95.12000274658203,2.0350000858306885,13.390000343322754
2015-04-30 00:00:00+00:00,94.5999984741211,2.0460000038146973,14.550000190734863
2015-05-01 00:00:00+00:00,95.30000305175781,2.117000102996826,12.699999809265137
2015-05-04 00:00:00+00:00,95.4800033569336,2.134999990463257,12.850000381469727
2015-05-05 00:00:00+00:00,95.12999725341797,2.1760001182556152,14.3100004196167
2015-05-06 00:00:00+00:00,94.12999725341797,2.240000009536743,15.149999618530273
2015-05-07 00:00:00+00:00,94.62000274658203,2.184000015258789,15.130000114440918
2015-05-08 00:00:00+00:00,94.79000091552734,2.1500000953674316,12.859999656677246
2015-05-11 00:00:00+00:00,95.01000213623047,2.2739999294281006,13.850000381469727
2015-05-12 00:00:00+00:00,94.52999877929688,2.259999990463257,13.859999656677246
2015-05-13 00:00:00+00:00,93.62000274658203,2.2820000648498535,13.760000228881836
2015-05-14 00:00:00+00:00,93.36000061035156,2.239000082015991,12.739999771118164
2015-05-15 00:00:00+00:00,93.13999938964844,2.1410000324249268,12.380000114440918
2015-05-18 00:00:00+00:00,94.19000244140625,2.2279999256134033,12.729999542236328
2015-05-19 00:00:00+00:00,95.2699966430664,2.26200008392334,12.850000381469727
2015-05-20 00:00:00+00:00,95.44999694824219,2.250999927520752,12.880000114440918
2015-05-21 00:00:00+00:00,95.26000213623047,2.184999942779541,12.109999656677246
2015-05-22 00:00:00+00:00,96.01000213623047,2.2149999141693115,12.130000114440918
2015-05-26 00:00:00+00:00,97.30000305175781,2.13700008392334,14.0600004196167
2015-05-27 00:00:00+00:00,97.37000274658203,2.134999990463257,13.270000457763672
2015-05-28 00:00:00+00:00,96.97000122070312,2.130000114440918,13.3100004196167
2015-05-29 00:00:00+00:00,96.91000366210938,2.0950000286102295,13.84000015258789
2015-06-01 00:00:00+00:00,97.38999938964844,2.191999912261963,13.970000267028809
2015-06-02 00:00:00+00:00,95.83999633789062,2.2660000324249268,14.239999771118164
2015-06-03 00:00:00+00:00,95.47000122070312,2.365999937057495,13.65999984741211
2015-06-04 00:00:00+00:00,95.45999908447266,2.306999921798706,14.710000038146973
2015-06-05 00:00:00+00:00,96.30999755859375,2.4019999504089355,14.210000038146973
2015-06-08 00:00:00+00:00,95.30000305175781,2.38100004196167,15.289999961853027
2015-06-09 00:00:00+00:00,95.16999816894531,2.4170000553131104,14.470000267028809
2015-06-10 00:00:00+00:00,94.6500015258789,2.4779999256134033,13.220000267028809
2015-06-11 00:00:00+00:00,94.9800033569336,2.382999897003174,12.850000381469727
2015-06-12 00:00:00+00:00,94.97000122070312,2.384999990463257,13.779999732971191
2015-06-15 00:00:00+00:00,94.80999755859375,2.3580000400543213,15.390000343322754
2015-06-16 00:00:00+00:00,95.0,2.318000078201294,14.8100004196167
2015-06-17 00:00:00+00:00,94.30000305175781,2.305999994277954,14.5
2015-06-18 00:00:00+00:00,94.04000091552734,2.3510000705718994,13.1899995803833
2015-06-19 00:00:00+00:00,94.08999633789062,2.2669999599456787,13.960000038146973
2015-06-22 00:00:00+00:00,94.33000183105469,2.359999895095825,12.739999771118164
2015-06-23 00:00:00+00:00,95.43000030517578,2.4089999198913574,12.109999656677246
2015-06-24 00:00:00+00:00,95.26000213623047,2.371000051498413,13.260000228881836
2015-06-25 00:00:00+00:00,95.19000244140625,2.3929998874664307,14.010000228881836
2015-06-26 00:00:00+00:00,95.47000122070312,2.4760000705718994,14.020000457763672
2015-06-29 00:00:00+00:00,94.79000091552734,2.3310000896453857,18.850000381469727
2015-06-30 00:00:00+00:00,95.48999786376953,2.3350000381469727,18.229999542236328
2015-07-01 00:00:00+00:00,96.30999755859375,2.4179999828338623,16.09000015258789
2015-07-02 00:00:00+00:00,96.11000061035156,2.3929998874664307,16.790000915527344
2015-07-06 00:00:00+00:00,96.30000305175781,2.2780001163482666,17.010000228881836
2015-07-07 00:00:00+00:00,96.87000274658203,2.2309999465942383,16.09000015258789
2015-07-08 00:00:00+00:00,96.29000091552734,2.2060000896453857,19.65999984741211
2015-07-09 00:00:00+00:00,96.61000061035156,2.3010001182556152,19.969999313354492
2015-07-10 00:00:00+00:00,96.02999877929688,2.4170000553131104,16.829999923706055
2015-07-13 00:00:00+00:00,96.86000061035156,2.430000066757202,13.899999618530273
2015-07-14 00:00:00+00:00,96.63999938964844,2.3989999294281006,13.369999885559082
2015-07-15 00:00:00+00:00,97.12999725341797,2.3499999046325684,13.229999542236328
2015-07-16 00:00:00+00:00,97.66000366210938,2.3519999980926514,12.109999656677246
2015-07-17 00:00:00+00:00,97.86000061035156,2.3489999771118164,11.949999809265137
2015-07-20 00:00:00+00:00,98.02999877929688,2.371999979019165,12.25
2015-07-21 00:00:00+00:00,97.33000183105469,2.3399999141693115,12.220000267028809
2015-07-22 00:00:00+00:00,97.5999984741211,2.322000026702881,12.119999885559082
2015-07-23 00:00:00+00:00,97.12000274658203,2.2769999504089355,12.640000343322754
2015-07-24 00:00:00+00:00,97.23999786376953,2.2709999084472656,13.739999771118164
2015-07-27 00:00:00+00:00,96.5,2.2279999256134033,15.600000381469727
2015-07-28 00:00:00+00:00,96.7699966430664,2.25,13.4399995803833
2015-07-29 00:00:00+00:00,96.9800033569336,2.2790000438690186,12.5
2015-07-30 00:00:00+00:00,97.55999755859375,2.2679998874664307,12.130000114440918
2015-07-31 00:00:00+00:00,97.37000274658203,2.2049999237060547,12.119999885559082
2015-08-03 00:00:00+00:00,97.48999786376953,2.1500000953674316,12.5600004196167
2015-08-04 00:00:00+00:00,97.93000030517578,2.2109999656677246,13.0
2015-08-05 00:00:00+00:00,97.95999908447266,2.2679998874664307,12.510000228881836
2015-08-06 00:00:00+00:00,97.83000183105469,2.2339999675750732,13.770000457763672
2015-08-07 00:00:00+00:00,97.55999755859375,2.174999952316284,13.390000343322754
2015-08-10 00:00:00+00:00,97.16000366210938,2.23799991607666,12.229999542236328
2015-08-11 00:00:00+00:00,97.29000091552734,2.13700008392334,13.710000038146973
2015-08-12 00:00:00+00:00,96.26000213623047,2.130000114440918,13.609999656677246
2015-08-13 00:00:00+00:00,96.44999694824219,2.188999891281128,13.489999771118164
2015-08-14 00:00:00+00:00,96.56999969482422,2.196000099182129,12.829999923706055
2015-08-17 00:00:00+00:00,96.81999969482422,2.1500000953674316,13.020000457763672
2015-08-18 00:00:00+00:00,96.97000122070312,2.196000099182129,13.789999961853027
2015-08-19 00:00:00+00:00,96.45999908447266,2.128999948501587,15.25
2015-08-20 00:00:00+00:00,95.75,2.0840001106262207,19.139999389648438
2015-08-21 00:00:00+00:00,94.83000183105469,2.053999900817871,28.030000686645508
2015-08-24 00:00:00+00:00,93.30999755859375,1.996999979019165,40.7400016784668
2015-08-25 00:00:00+00:00,94.52999877929688,2.132999897003174,36.02000045776367
2015-08-26 00:00:00+00:00,95.0999984741211,2.171999931335449,30.31999969482422
2015-08-27 00:00:00+00:00,95.61000061035156,2.1679999828338623,26.100000381469727
2015-08-28 00:00:00+00:00,96.11000061035156,2.186000108718872,26.049999237060547
2015-08-31 00:00:00+00:00,95.94999694824219,2.200000047683716,28.43000030517578
2015-09-01 00:00:00+00:00,95.44999694824219,2.171999931335449,31.399999618530273
2015-09-02 00:00:00+00:00,95.83000183105469,2.193000078201294,26.09000015258789
2015-09-03 00:00:00+00:00,96.41000366210938,2.1679999828338623,25.610000610351562
2015-09-04 00:00:00+00:00,96.2300033569336,2.128000020980835,27.799999237060547
2015-09-08 00:00:00+00:00,95.87999725341797,2.194000005722046,24.899999618530273
2015-09-09 00:00:00+00:00,96.01000213623047,2.180999994277954,26.229999542236328
2015-09-10 00:00:00+00:00,95.45999908447266,2.2219998836517334,24.3700008392334
2015-09-11 00:00:00+00:00,95.19000244140625,2.183000087738037,23.200000762939453
2015-09-14 00:00:00+00:00,95.25,2.180000066757202,24.25
2015-09-15 00:00:00+00:00,95.61000061035156,2.2809998989105225,22.540000915527344
2015-09-16 00:00:00+00:00,95.41999816894531,2.302999973297119,21.350000381469727
2015-09-17 00:00:00+00:00,94.55000305175781,2.2170000076293945,21.139999389648438
2015-09-18 00:00:00+00:00,94.86000061035156,2.130000114440918,22.280000686645508
2015-09-21 00:00:00+00:00,95.88999938964844,2.2139999866485596,20.139999389648438
2015-09-22 00:00:00+00:00,96.27999877929688,2.125,22.440000534057617
2015-09-23 00:00:00+00:00,96.06999969482422,2.1440000534057617,22.1299991607666
2015-09-24 00:00:00+00:00,95.98999786376953,2.119999885559082,23.469999313354492
2015-09-25 00:00:00+00:00,96.2699966430664,2.1679999828338623,23.6200008392334
2015-09-28 00:00:00+00:00,96.02999877929688,2.0950000286102295,27.6299991607666
2015-09-29 00:00:00+00:00,95.88999938964844,2.053999900817871,26.829999923706055
2015-09-30 00:00:00+00:00,96.3499984741211,2.059999942779541,24.5
2015-10-01 00:00:00+00:00,96.19000244140625,2.0420000553131104,22.549999237060547
2015-10-02 00:00:00+00:00,95.83000183105469,1.9889999628067017,20.940000534057617
2015-10-05 00:00:00+00:00,96.11000061035156,2.055999994277954,19.540000915527344
2015-10-06 00:00:00+00:00,95.45999908447266,2.0350000858306885,19.399999618530273
2015-10-07 00:00:00+00:00,95.5,2.062000036239624,18.399999618530273
2015-10-08 00:00:00+00:00,95.31999969482422,2.1080000400543213,17.420000076293945
2015-10-09 00:00:00+00:00,94.80999755859375,2.0989999771118164,17.079999923706055
2015-10-12 00:00:00+00:00,94.83999633789062,2.0899999141693115,16.170000076293945
2015-10-13 00:00:00+00:00,94.76000213623047,2.055000066757202,17.670000076293945
2015-10-14 00:00:00+00:00,93.93000030517578,1.9809999465942383,18.030000686645508
2015-10-15 00:00:00+00:00,94.37000274658203,2.0230000019073486,16.049999237060547
2015-10-16 00:00:00+00:00,94.54000091552734,2.0230000019073486,15.050000190734863
2015-10-19 00:00:00+00:00,94.95999908447266,2.0280001163482666,14.979999542236328
2015-10-20 00:00:00+00:00,94.8499984741211,2.071000099182129,15.75
2015-10-21 00:00:00+00:00,95.05000305175781,2.0299999713897705,16.700000762939453
2015-10-22 00:00:00+00:00,96.33999633789062,2.0250000953674316,14.449999809265137
2015-10-23 00:00:00+00:00,97.06999969482422,2.0829999446868896,14.460000038146973
2015-10-26 00:00:00+00:00,96.86000061035156,2.058000087738037,15.289999961853027
2015-10-27 00:00:00+00:00,96.91000366210938,2.0280001163482666,15.430000305175781
2015-10-28 00:00:00+00:00,97.77999877929688,2.0920000076293945,14.329999923706055
2015-10-29 00:00:00+00:00,97.27999877929688,2.1730000972747803,14.609999656677246
2015-10-30 00:00:00+00:00,96.94999694824219,2.1510000228881836,15.069999694824219
2015-11-02 00:00:00+00:00,96.93000030517578,2.187000036239624,14.149999618530273
2015-11-03 00:00:00+00:00,97.16000366210938,2.2200000286102295,14.539999961853027
2015-11-04 00:00:00+00:00,97.94999694824219,2.2300000190734863,15.510000228881836
2015-11-05 00:00:00+00:00,97.94000244140625,2.244999885559082,15.050000190734863
2015-11-06 00:00:00+00:00,99.16000366210938,2.3329999446868896,14.329999923706055
2015-11-09 00:00:00+00:00,98.9800033569336,2.3420000076293945,16.520000457763672
2015-11-10 00:00:00+00:00,99.29000091552734,2.322000026702881,15.289999961853027
2015-11-11 00:00:00+00:00,99.01000213623047,2.3380000591278076,16.059999465942383
2015-11-12 00:00:00+00:00,98.6500015258789,2.319000005722046,18.3700008392334
2015-11-13 00:00:00+00:00,98.98999786376953,2.2799999713897705,20.079999923706055
2015-11-16 00:00:00+00:00,99.44000244140625,2.2730000019073486,18.15999984741211
2015-11-17 00:00:00+00:00,99.62999725341797,2.260999917984009,18.84000015258789
2015-11-18 00:00:00+00:00,99.6500015258789,2.2690000534057617,16.850000381469727
2015-11-19 00:00:00+00:00,98.98999786376953,2.247999906539917,16.989999771118164
2015-11-20 00:00:00+00:00,99.56999969482422,2.26200008392334,15.470000267028809
2015-11-23 00:00:00+00:00,99.80000305175781,2.25,15.619999885559082
2015-11-24 00:00:00+00:00,99.52999877929688,2.243000030517578,15.930000305175781
2015-11-25 00:00:00+00:00,99.80000305175781,2.2320001125335693,15.1899995803833
2015-11-27 00:00:00+00:00,100.0199966430664,2.2249999046325684,15.119999885559082
2015-11-30 00:00:00+00:00,100.16999816894531,2.2179999351501465,16.1299991607666
2015-12-01 00:00:00+00:00,99.80000305175781,2.1549999713897705,14.670000076293945
2015-12-02 00:00:00+00:00,99.98999786376953,2.177999973297119,15.90999984741211
2015-12-03 00:00:00+00:00,97.62000274658203,2.3299999237060547,18.110000610351562
2015-12-04 00:00:00+00:00,98.3499984741211,2.2750000953674316,14.8100004196167
2015-12-07 00:00:00+00:00,98.66000366210938,2.2249999046325684,15.84000015258789
2015-12-08 00:00:00+00:00,98.47000122070312,2.23799991607666,17.600000381469727
2015-12-09 00:00:00+00:00,97.3499984741211,2.2079999446868896,19.610000610351562
2015-12-10 00:00:00+00:00,97.94000244140625,2.239000082015991,19.34000015258789
2015-12-11 00:00:00+00:00,97.56999969482422,2.1389999389648438,24.389999389648438
2015-12-14 00:00:00+00:00,97.5999984741211,2.2249999046325684,22.729999542236328
2015-12-15 00:00:00+00:00,98.22000122070312,2.2679998874664307,20.950000762939453
2015-12-16 00:00:00+00:00,97.87000274658203,2.2869999408721924,17.860000610351562
2015-12-17 00:00:00+00:00,99.2699966430664,2.23799991607666,18.940000534057617
2015-12-18 00:00:00+00:00,98.69999694824219,2.1989998817443848,20.700000762939453
2015-12-21 00:00:00+00:00,98.45999908447266,2.197000026702881,18.700000762939453
2015-12-22 00:00:00+00:00,98.23999786376953,2.239000082015991,16.600000381469727
2015-12-23 00:00:00+00:00,98.33999633789062,2.2639999389648438,15.569999694824219
2015-12-24 00:00:00+00:00,97.9800033569336,2.243000030517578,15.739999771118164
2015-12-28 00:00:00+00:00,97.91999816894531,2.2249999046325684,16.90999984741211
2015-12-29 00:00:00+00:00,98.0999984741211,2.306999921798706,16.079999923706055
2015-12-30 00:00:00+00:00,98.2699966430664,2.302999973297119,17.290000915527344
2015-12-31 00:00:00+00:00,98.62999725341797,2.2690000534057617,18.209999084472656
2016-01-04 00:00:00+00:00,98.87000274658203,2.244999885559082,20.700000762939453
2016-01-05 00:00:00+00:00,99.4000015258789,2.247999906539917,19.34000015258789
2016-01-06 00:00:00+00:00,99.18000030517578,2.177000045776367,20.59000015258789
2016-01-07 00:00:00+00:00,98.22000122070312,2.1530001163482666,24.989999771118164
2016-01-08 00:00:00+00:00,98.54000091552734,2.130000114440918,27.010000228881836
2016-01-11 00:00:00+00:00,98.7300033569336,2.1579999923706055,24.299999237060547
2016-01-12 00:00:00+00:00,98.97000122070312,2.1019999980926514,22.469999313354492
2016-01-13 00:00:00+00:00,98.93000030517578,2.065999984741211,25.219999313354492
2016-01-14 00:00:00+00:00,99.08999633789062,2.0980000495910645,23.950000762939453
2016-01-15 00:00:00+00:00,98.95999908447266,2.0329999923706055,27.020000457763672
2016-01-18 00:00:00+00:00,99.12000274658203,,
2016-01-19 00:00:00+00:00,98.98999786376953,2.0350000858306885,26.049999237060547
2016-01-20 00:00:00+00:00,99.08999633789062,1.9839999675750732,27.59000015258789
2016-01-21 00:00:00+00:00,99.05999755859375,2.0190000534057617,26.690000534057617
2016-01-22 00:00:00+00:00,99.56999969482422,2.0480000972747803,22.34000015258789
2016-01-25 00:00:00+00:00,99.36000061035156,2.0220000743865967,24.149999618530273
2016-01-26 00:00:00+00:00,99.36000061035156,1.99399995803833,22.5
2016-01-27 00:00:00+00:00,98.9000015258789,2.000999927520752,23.110000610351562
2016-01-28 00:00:00+00:00,98.51000213623047,1.9850000143051147,22.420000076293945
2016-01-29 00:00:00+00:00,99.61000061035156,1.930999994277954,20.200000762939453
2016-02-01 00:00:00+00:00,99.0,1.965999960899353,19.979999542236328
2016-02-02 00:00:00+00:00,98.87000274658203,1.8639999628067017,21.979999542236328
2016-02-03 00:00:00+00:00,97.29000091552734,1.88100004196167,21.649999618530273
2016-02-04 00:00:00+00:00,96.47000122070312,1.8639999628067017,21.84000015258789
2016-02-05 00:00:00+00:00,97.02999877929688,1.8480000495910645,23.3799991607666
2016-02-08 00:00:00+00:00,96.56999969482422,1.7350000143051147,26.0
2016-02-09 00:00:00+00:00,96.06999969482422,1.7289999723434448,26.540000915527344
2016-02-10 00:00:00+00:00,95.88999938964844,1.7050000429153442,26.290000915527344
2016-02-11 00:00:00+00:00,95.55999755859375,1.6440000534057617,28.139999389648438
2016-02-12 00:00:00+00:00,95.9800033569336,1.7480000257492065,25.399999618530273
2016-02-16 00:00:00+00:00,96.87000274658203,1.777999997138977,24.110000610351562
2016-02-17 00:00:00+00:00,96.79000091552734,1.819000005722046,22.309999465942383
2016-02-18 00:00:00+00:00,96.94999694824219,1.7589999437332153,21.639999389648438
2016-02-19 00:00:00+00:00,96.5999984741211,1.7480000257492065,20.530000686645508
2016-02-22 00:00:00+00:00,97.37999725341797,1.7660000324249268,19.3799991607666
2016-02-23 00:00:00+00:00,97.4800033569336,1.7450000047683716,20.979999542236328
2016-02-24 00:00:00+00:00,97.45999908447266,1.7419999837875366,20.719999313354492
2016-02-25 00:00:00+00:00,97.29000091552734,1.6970000267028809,19.110000610351562
2016-02-26 00:00:00+00:00,98.1500015258789,1.7619999647140503,19.809999465942383
2016-02-29 00:00:00+00:00,98.20999908447266,1.7400000095367432,20.549999237060547
2016-03-01 00:00:00+00:00,98.3499984741211,1.8339999914169312,17.700000762939453
2016-03-02 00:00:00+00:00,98.20999908447266,1.8480000495910645,17.09000015258789
2016-03-03 00:00:00+00:00,97.56999969482422,1.8300000429153442,16.700000762939453
2016-03-04 00:00:00+00:00,97.33999633789062,1.8830000162124634,16.860000610351562
2016-03-07 00:00:00+00:00,97.06999969482422,1.9019999504089355,17.350000381469727
2016-03-08 00:00:00+00:00,97.20999908447266,1.8320000171661377,18.670000076293945
2016-03-09 00:00:00+00:00,97.16999816894531,1.8919999599456787,18.34000015258789
2016-03-10 00:00:00+00:00,96.06999969482422,1.9290000200271606,18.049999237060547
2016-03-11 00:00:00+00:00,96.16999816894531,1.9769999980926514,16.5
2016-03-14 00:00:00+00:00,96.62000274658203,1.9630000591278076,16.920000076293945
2016-03-15 00:00:00+00:00,96.62999725341797,1.9589999914169312,16.84000015258789
2016-03-16 00:00:00+00:00,95.88999938964844,1.937999963760376,14.989999771118164
2016-03-17 00:00:00+00:00,94.76000213623047,1.902999997138977,14.4399995803833
2016-03-18 00:00:00+00:00,94.98999786376953,1.871000051498413,14.020000457763672
2016-03-21 00:00:00+00:00,95.29000091552734,1.9229999780654907,13.789999961853027
2016-03-22 00:00:00+00:00,95.6500015258789,1.934999942779541,14.170000076293945
2016-03-23 00:00:00+00:00,96.05000305175781,1.875,14.9399995803833
2016-03-24 00:00:00+00:00,96.13999938964844,1.899999976158142,14.739999771118164
2016-03-28 00:00:00+00:00,95.94000244140625,1.8700000047683716,15.239999771118164
2016-03-29 00:00:00+00:00,95.16000366210938,1.8140000104904175,13.819999694824219
2016-03-30 00:00:00+00:00,94.83999633789062,1.8300000429153442,13.5600004196167
2016-03-31 00:00:00+00:00,94.58999633789062,1.7860000133514404,13.949999809265137
2016-04-01 00:00:00+00:00,94.62000274658203,1.7920000553131104,13.100000381469727
2016-04-04 00:00:00+00:00,94.51000213623047,1.7790000438690186,14.119999885559082
2016-04-05 00:00:00+00:00,94.62999725341797,1.7269999980926514,15.420000076293945
2016-04-06 00:00:00+00:00,94.43000030517578,1.7549999952316284,14.09000015258789
2016-04-07 00:00:00+00:00,94.4800033569336,1.690999984741211,16.15999984741211
2016-04-08 00:00:00+00:00,94.23999786376953,1.7200000286102295,15.359999656677246
2016-04-11 00:00:00+00:00,93.94999694824219,1.7239999771118164,16.260000228881836
2016-04-12 00:00:00+00:00,93.95999908447266,1.781000018119812,14.850000381469727
2016-04-13 00:00:00+00:00,94.73999786376953,1.7619999647140503,13.84000015258789
2016-04-14 00:00:00+00:00,94.9000015258789,1.781000018119812,13.720000267028809
2016-04-15 00:00:00+00:00,94.69999694824219,1.7519999742507935,13.619999885559082
2016-04-18 00:00:00+00:00,94.48999786376953,1.7730000019073486,13.350000381469727
2016-04-19 00:00:00+00:00,93.9800033569336,1.7829999923706055,13.239999771118164
2016-04-20 00:00:00+00:00,94.48999786376953,1.8539999723434448,13.279999732971191
2016-04-21 00:00:00+00:00,94.5999984741211,1.8700000047683716,13.949999809265137
2016-04-22 00:00:00+00:00,95.12000274658203,1.8880000114440918,13.220000267028809
2016-04-25 00:00:00+00:00,94.83999633789062,1.9019999504089355,14.079999923706055
2016-04-26 00:00:00+00:00,94.56999969482422,1.930999994277954,13.960000038146973
2016-04-27 00:00:00+00:00,94.38999938964844,1.8600000143051147,13.770000457763672
2016-04-28 00:00:00+00:00,93.76000213623047,1.8380000591278076,15.220000267028809
2016-04-29 00:00:00+00:00,93.08000183105469,1.819000005722046,15.699999809265137
2016-05-02 00:00:00+00:00,92.62999725341797,1.8650000095367432,14.680000305175781
2016-05-03 00:00:00+00:00,92.94000244140625,1.7999999523162842,15.600000381469727
2016-05-04 00:00:00+00:00,93.18000030517578,1.784000039100647,16.049999237060547
